stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
42.971955,0,1341,-81.333339,,,,,Oxford & Sanatorium Rd EB - #1341,0,933,
42.968935,0,1633,-81.332904,,,,,Sanatorium & Sutton Place NB - #1633,0,932,
42.966241,0,1629,-81.331549,,,,,Sanatorium & Plymouth Ave NB - #1629,0,931,
42.965445,0,1631,-81.331142,,,,,Sanatorium & Riverside Dr NB - #1631,0,930,
42.963646,0,1592,-81.329265,,,,,Riverside & Sanatorium Rd EB - #1592,0,937,
42.974746,0,1337,-81.323709,,,,,Oxford & Royal York Rd FS EB - #1337,0,936,
42.973813,0,1339,-81.326909,,,,,Oxford & Royal York Rd NS EB - #1339,0,935,
42.972605,0,1324,-81.331086,,,,,Oxford & Old Hunt Rd EB - #1324,0,934,
43.019017,0,1096,-81.240873,,,,,Kipps & Belfield Dr EB - #1096,0,1955,
43.020689,0,1095,-81.235287,,,,,Kipps & Barker St EB - #1095,0,1954,
43.019722,0,1098,-81.238523,,,,,Kipps & Country Lane EB - #1098,0,1957,
43.022453,0,1097,-81.229344,,,,,Kipps & Briarhill Rd EB - #1097,0,1956,
42.978802,0,1091,-81.290458,,,,,Kingsway & Wonderland EB - #1091,0,1951,
42.965959,0,1090,-81.208889,,,,,King Edward & Vermont Ave NB - #1090,0,1950,
43.021146,0,1094,-81.233784,,,,,Kipps & Arbour Glen Cres E Leg EB - #1094,0,1953,
42.978844,0,1092,-81.290607,,,,,Kingsway & Wonderland WB - #1092,0,1952,
43.02175,0,1099,-81.231774,,,,,Kipps & Kenmore Pl EB - #1099,0,1958,
43.002591,0,1296,-81.228723,,,,,Oxford & Gammage St EB - #1296,0,829,
43.001599,0,1287,-81.2321,,,,,Oxford & Elliott St EB - #1287,0,828,
42.998642,0,1320,-81.242401,,,,,Oxford & Maitland EB - #1320,0,825,
42.997644,0,1280,-81.245728,,,,,Oxford & Colborne St EB - #1280,0,824,
43.000833,0,1285,-81.234811,,,,,Oxford & Elizabeth St EB - #1285,0,827,
42.9993,0,1360,-81.240156,,,,,Oxford & William St EB - #1360,0,826,
42.985588,0,1474,-81.250648,,,,,Richmond & Fullarton St SB - #1474,0,821,
42.986949,0,1467,-81.250774,,,,,Richmond & Dufferin Ave SB - #1467,0,820,
42.996846,0,1354,-81.248395,,,,,Oxford & Waterloo St EB - #1354,0,823,
42.996041,0,1356,-81.251186,,,,,Oxford & Wellington St EB - #1356,0,822,
42.956814,0,457,-81.263811,,,,,Commissioners & Gordon Ave WB - #457,0,1483,
42.956583,0,456,-81.264504,,,,,Commissioners & Gordon EB - #456,0,1482,
42.960331,0,455,-81.209188,,,,,Commissioners & Frontenac WB - #455,0,1481,
42.960312,0,454,-81.20809,,,,,Commissioners & Frontenac EB - #454,0,1480,
42.960842,0,463,-81.205928,,,,,Commissioners & King Edward WB - #463,0,1487,
42.960762,0,462,-81.205452,,,,,Commissioners & King Edward Ave EB - #462,0,1486,
42.95665,0,461,-81.267432,,,,,Commissioners & Huxley WB - #461,0,1485,
42.956456,0,460,-81.266952,,,,,Commissioners & Highview EB - #460,0,1484,
42.95983,0,465,-81.212451,,,,,Commissioners & Leathorne WB - #465,0,1489,
42.959597,0,464,-81.212585,,,,,Commissioners & Leathorne EB - #464,0,1488,
43.032115,0,708,-81.264402,,,,,Fanshawe & Phillbrook Dr WB - #708,0,797,
43.03289,0,691,-81.261771,,,,,Fanshawe & Geary Ave WB - #691,0,796,
43.033749,0,712,-81.258955,,,,,Fanshawe & Stoneybrook Cr NE Leg WB - #712,0,795,
42.96418,0,765,-81.284779,,,,,Gardenwood & Southcrest Dr FS 1 NB - #765,0,1710,
42.950526,0,780,-81.192745,,,,,Glenroy & Pond View Rd   SB - #780,0,1717,
42.952648,0,776,-81.193173,,,,,Glenroy & Glenroy Court SB - #776,0,1716,
42.954838,0,770,-81.194092,,,,,Glenroy & Deveron Cres SB - #770,0,1715,
43.039714,0,,-81.238775,,,,,Fanshawe & Glenora Dr. WB - #,0,790,
42.978433,0,,-81.172081,,,,,Gore & Braeside Ave WB - #,0,1718,
43.030043,0,699,-81.271423,,,,,Fanshawe & Jennifer Rd 1 WB - #699,0,799,
43.030992,0,696,-81.268125,,,,,Fanshawe & Hastings Dr - NE Leg WB - #696,0,798,
42.999161,0,1896,-81.170685,,,,,Wavell & Castle Dr EB - #1896,0,2412,
42.934315,0,1228,-81.208905,,,,,Newbold & Adelaide EB - #1228,0,613,
42.998472,0,1900,-81.173076,,,,,Wavell & Clarke Rd NS EB - #1900,0,2415,
42.959097,0,174,-81.192684,,,,,Banbury & Deveron EB - #174,0,1272,
42.998854,0,1898,-81.171841,,,,,Wavell & Clarke Rd FS EB - #1898,0,2414,
43.008913,0,1819,-81.262137,,,,,UWO-University Dr & Richmond St WB - #1819,0,1139,
43.008938,0,1818,-81.261536,,,,,UWO-University Dr & Richmond EB - #1818,0,1138,
43.00195,0,1902,-81.167434,,,,,Wavell & Dundas St NS 1 NB - #1902,0,2417,
43.040279,0,1809,-81.244922,,,,,Trossacks & McTaggart Cr (S.Leg) N - #1809,0,1133,
43.038474,0,1385,-81.258745,,,,,Phillbrook & Silverbrook Dr WB - #1385,0,1132,
43.037281,0,1383,-81.263101,,,,,Phillbrook & Phillbrook Cr (W Leg) - #1383,0,1130,
43.040496,0,803,-81.248311,,,,,Grenfell & Midale WB - #803,0,1137,
43.03882,0,801,-81.251795,,,,,Grenfell & Grenfell Cr WB - #801,0,1135,
43.038129,0,800,-81.256174,,,,,Grenfell & Adelaide St WB - #800,0,1134,
42.962034,0,482,-81.339632,,,,,Commissioners & Stephen WB - #482,0,920,
42.934763,0,1231,-81.20534,,,,,Newbold & Consortium Crt EB - #1231,0,614,
43.004325,0,1903,-81.168777,,,,,Wavell & Dundas St FS 2 SB - #1903,0,2418,
42.961527,0,178,-81.233563,,,,,Base Line & Balderstone Ave EB - #178,0,1277,
43.025666,0,1141,-81.281723,,,,,Masonville Terminal Stop #2 - #1141,0,149_merged_921654,
42.968266,0,1528,-81.276056,,,,,Ridgewood & Greenwood Ave EB - #1528,0,2149,
42.938788,0,1202,-81.226645,,,,,Montgomery & Montgomery Gate NB - #1202,0,1009,
42.93534,0,1197,-81.225813,,,,,Montgomery & Bradley Ave NB - #1197,0,1008,
42.934508,0,2327,-81.224159,,,,,Bradley & Wellington St WB - #2327,0,1007,
42.934989,0,2205,-81.218937,,,,,Bradley & Willow Dr NS 2 WB - #2205,0,1006,
42.935836,0,2324,-81.21345,,,,,Bradley & Adelaide FS 2 WB - #2324,0,1005,
42.935252,0,293,-81.216461,,,,,Bradley & Willow Dr NS 1 WB - #293,0,1004,
42.935976,0,292,-81.209553,,,,,Bradley & Adelaide St FS 1 WB - #292,0,1003,
42.943708,0,77,-81.214531,,,,,Adelaide & Southdale Rd SB - #77,0,1002,
42.944705,0,1690,-81.212499,,,,,Southdale & Millbank Dr W Leg FS WB - #1690,0,1001,
43.011684,0,118,-81.321557,,,,,Aldersbrook & Blackacres NS NB - #118,0,1227,
42.993947,0,117,-81.311052,,,,,Aldersbrook & Barrydale SB - #117,0,1226,
42.993378,0,116,-81.307808,,,,,Aldersbrook & Aurora SB - #116,0,1225,
43.001494,0,115,-81.314973,,,,,Aldersbrook & Ardsley Rd SB - #115,0,1224,
42.929375,0,989,-81.183108,,,,,Hubrey & Wilton Grove SB - #989,0,627,
42.927087,0,1941,-81.2183,,,,,Wellington & Exeter Rd SB - #1941,0,626,
43.015009,0,2420,-81.319046,,,,,Aldersbrook & Aldersbrook Cres EB - #2420,0,1221,
42.933034,0,651,-81.184689,,,,,Enterprise & Hubrey Road EB - #651,0,624,
42.928073,0,2299,-81.193661,,,,,Wilton Grove & Pond Mills Rd FS WB - #2299,0,629,
42.928501,0,2300,-81.189098,,,,,Wilton Grove & Pondmills NS WB - #2300,0,628,
43.011434,0,119,-81.321682,,,,,Aldersbrook & Blackacres SB - #119,0,1228,
42.947097,0,2440,-81.288741,,,,,Wonderland & Viscount - #2440,0,2883,
43.02038,0,302,-81.227859,,,,,Briarhill & Melsandra Ave NS SB - #302,0,2,
42.989722,0,2668,-81.164239,,,,,Marconi & Noel NB - #2668,0,3878,
42.99274,0,2670,-81.167273,,,,,Marconi & Trafalgar NB - #2670,0,3879,
42.94714,0,2641,-81.247113,,,,,Ferndale & Hampstead EB - #2641,0,3870,
42.947192,0,2642,-81.247644,,,,,Ferndale & Hampstead WB - #2642,0,3871,
42.946761,0,2645,-81.243845,,,,,Ferndale & Vincent E Leg WB - #2645,0,3872,
42.946969,0,2644,-81.250793,,,,,Ferndale & Homeview WB - #2644,0,3873,
42.98719,0,2666,-81.156276,,,,,Marconi & Exmouth WB - #2666,0,3875,
42.986551,0,2671,-81.160893,,,,,Maconi & Woodview WB - #2671,0,3876,
42.987999,0,2667,-81.163007,,,,,Marconi & Julia NB - #2667,0,3877,
42.969234,0,1089,-81.212795,,,,,King Edward & Thompson Rd SB - #1089,0,11,
42.971741,0,1422,-81.207216,,,,,Pond Mills & Scenic Dr FS SB - #1422,0,10,
42.962191,0,452,-81.1969,,,,,Commissioners & Deveron WB Oreilys - #452,0,13,
42.962132,0,1077,-81.20638,,,,,King Edward & Burlington  Cres NB - #1077,0,12,
42.971897,0,1421,-81.207463,,,,,Pond Mills & Scenic Dr NB - #1421,0,15,
42.962337,0,450,-81.195987,,,,,Commissioners & Deveron WB Fire Hall - #450,0,14,
42.968275,0,1777,-81.223112,,,,,Thompson & Adelaide St WB - #1777,0,19,
42.969475,0,,-81.212779,,,,,King Edward & Thompson - #,0,18,
42.905571,0,2691,-81.294421,,,,,Sunray & Howard NS WB - #2691,0,3904,
42.90512,0,2703,-81.297752,,,,,Sunray & Colonel Talbot WB - #2703,0,3905,
42.987011,0,2701,-81.304547,,,,,Beaverbrook & Whetherfield EB - #2701,0,3906,
43.033056,0,2715,-81.26439,,,,,Phillbrook & Donnybrook NB - #2715,0,3907,
43.045234,0,2699,-81.26551,,,,,Sunningdale & Blackwater EB - #2699,0,3900,
43.044659,0,2693,-81.259913,,,,,Adelaide & Blackwater NS SB - #2693,0,3901,
43.047611,0,2700,-81.257938,,,,,Sunningdale & YMCA WB - #2700,0,3902,
43.046477,0,2697,-81.26173,,,,,Sunningdale & Adelaide WB - #2697,0,3903,
43.035063,0,2713,-81.26471,,,,,Phillbrook & Billybrook NB 1 - #2713,0,3908,
43.037259,0,2714,-81.263054,,,,,Phillbrook and Billybrook NB 2 - #2714,0,3909,
42.98814,0,895,-81.199636,,,,,Highbury & Brydges St NB - #895,0,201,
42.989993,0,2387,-81.31626,,,,,Beaverbrook & Sarnia NB - #2387,0,3474,
42.997192,0,900,-81.203795,,,,,Highbury & Dundas St NB - #900,0,203,
43.019576,0,913,-81.215148,,,,,Highbury & Huron St NB - #913,0,205,
43.009316,0,924,-81.209776,,,,,Highbury & Oxford St FS NB - #924,0,204,
43.016179,0,176,-81.232,,,,,Barker & Huron SB - #176,0,206,
43.007703,0,925,-81.209314,,,,,Highbury & Oxford St FS 1 SB - #925,0,209,
43.023581,0,2393,-81.153353,,,,,Crumlin & Oxford NB - #2393,0,3476,
42.99873,0,571,-81.19687,,,,,Dundas & Hale St FS EB - #571,0,1573,
43.018673,0,490,-81.150931,,,,,Crumlin & Page NB - #490,0,3477,
43.007187,0,570,-81.167455,,,,,Dundas & Forest Lawn Ave WB - #570,0,1572,
42.938947,0,1178,-81.200415,,,,,Millbank & Bexhill Drive (S Leg) SB - #1178,0,687,
42.988147,0,2384,-81.300551,,,,,Beaverbrook & Capulet EB - #2384,0,3471,
42.925738,0,1658,-81.225438,,,,,Sholto & Exeter NB - #1658,0,2239,
42.96255,0,2452,-81.19923,,,,,Shelbourne btn Burlington/Deveron E - #2452,0,2238,
42.999142,0,568,-81.196111,,,,,Dundas & First St FS WB - #568,0,1570,
43.016753,0,2228,-81.201572,,,,,Fanshawe College Blvd & Cheapside NB - #2228,0,2231,
43.008661,0,1653,-81.335843,,,,,Seagull & Hyde Park WB - #1653,0,2230,
43.015534,0,2230,-81.198241,,,,,Fanshawe College Blvd & Fleming Dr NB - #2230,0,2233,
42.963077,0,1657,-81.196346,,,,,Shelbourne & Deveron EB - #1657,0,2237,
42.963197,0,1656,-81.200141,,,,,Shelbourne & Burlington Gate SB - #1656,0,2236,
42.998058,0,573,-81.199337,,,,,Dundas & Hale St NS EB - #573,0,1575,
42.998415,0,572,-81.19858,,,,,Dundas & Hale St NS WB - #572,0,1574,
43.008561,0,2419,-81.335487,,,,,Seagull & Hyde Park EB - #2419,0,3498,
42.963927,0,2392,-81.181193,,,,,Commissioners & Meadowgate EB - #2392,0,3499,
43.010842,0,2421,-81.333697,,,,,Stanton & Fanshawe Park Rd NB - #2421,0,3496,
42.989248,0,2389,-81.29701,,,,,Beaverbrook & Wonderland EB - #2389,0,3497,
43.005617,0,2413,-81.147772,,,,,Sovereign & Admiral NS SB - #2413,0,3494,
43.00778,0,2414,-81.151293,,,,,Sovereign & Sovereign NB - #2414,0,3495,
43.017674,0,2411,-81.152605,,,,,Page & Cuddy EB - #2411,0,3492,
43.00452,0,2412,-81.150482,,,,,Sovereign & Admiral NB - #2412,0,3493,
42.988703,0,2408,-81.305456,,,,,Oakcrossing & Mapleridge S Leg - #2408,0,3490,
43.023466,0,1283,-81.156676,,,,,Oxford & Cuddy Blvd WB - #1283,0,3491,
42.983285,0,2342,-81.28431,,,,,Proudfoot & Forest Hills WB - #2342,0,2095,
42.983223,0,2341,-81.284753,,,,,Proudfoot & Forest Hills EB - #2341,0,2094,
42.98627,0,1428,-81.288546,,,,,Proudfoot & Farrah Rd SB - #1428,0,2097,
42.988837,0,1427,-81.289729,,,,,Proudfoot & Farrah Rd FS NB - #1427,0,2096,
42.972444,0,2449,-81.209591,,,,,Pond Mills & Scenic Dr NS SB - #2449,0,2091,
42.949301,0,1420,-81.195321,,,,,Pond Mills & Pondview Rd NB - #1420,0,2090,
42.984185,0,1424,-81.28149,,,,,Proudfoot & Beaverbrook Ave FS WB - #1424,0,2093,
42.984089,0,1423,-81.281458,,,,,Proudfoot & Beaverbrook Ave NS EB - #1423,0,2092,
42.9861,0,1430,-81.288366,,,,,Proudfoot & Oxford St FS NB - #1430,0,2099,
42.987136,0,1429,-81.288882,,,,,Proudfoot & Farrah Rd NS NB - #1429,0,2098,
43.010186,0,2099,-81.305943,,,,,Wonderland & Blackacres Blvd SB - #2099,0,2524,
42.994507,0,2322,-81.298298,,,,,Wonderland & Sarnia Rd FS SB - #2322,0,2527,
42.959528,0,2124,-81.293657,,,,,Wonderland & Rosecliffe Terr. SB - #2124,0,2526,
43.016218,0,2095,-81.309195,,,,,Wonderland & Aldersbrook Rd SB - #2095,0,2521,
43.017494,0,2086,-81.268651,,,,,Windermere & Tallwood WB - #2086,0,2520,
43.014409,0,2096,-81.308227,,,,,Wonderland & Attawandaron Gt. SB - #2096,0,2523,
42.9478,0,943,-81.255608,,,,,Highview & Ferndale Ave NB - #943,0,1829,
42.968769,0,940,-81.238034,,,,,High & Windsor Cres FS N Leg SB - #940,0,1828,
42.967146,0,939,-81.237566,,,,,High & Windsor Ave FS S Leg NB - #939,0,1825,
42.970119,0,938,-81.238413,,,,,High & McClary Ave SB - #938,0,1824,
42.968628,0,941,-81.237928,,,,,High & Windsor Cres NS N Leg NB - #941,0,1827,
42.967233,0,942,-81.237654,,,,,High & Windsor Ave NS SB - #942,0,1826,
42.965409,0,933,-81.237156,,,,,High & Emery St NB - #933,0,1821,
42.963761,0,932,-81.236863,,,,,High & Chester St SB - #932,0,1820,
42.970139,0,937,-81.238304,,,,,High & McClary Ave NB - #937,0,1823,
42.965776,0,934,-81.237322,,,,,High & Emery St SB - #934,0,1822,
42.96806,0,1526,-81.278256,,,,,Ridgewood & Beachwood Ave EB - #1526,0,2147,
42.981424,0,1525,-81.248531,,,,,Richmond & York St SB - #1525,0,2146,
42.999564,0,1897,-81.169557,,,,,Wavell & Castle Dr WB - #1897,0,2413,
43.009232,0,1513,-81.261626,,,,,Richmond & University Dr. SB - #1513,0,2144,
43.008865,0,1512,-81.261028,,,,,Richmond & University Dr. NB - #1512,0,2143,
42.977941,0,1510,-81.246863,,,,,Richmond & Simcoe St SB - #1510,0,2142,
42.977308,0,1509,-81.246413,,,,,Richmond & Simcoe St NB - #1509,0,2141,
43.01216,0,1505,-81.26464,,,,,Richmond & Raymond Ave FS SB - #1505,0,2140,
43.004243,0,1904,-81.168644,,,,,Wavell & Dundas St NS 2 NB - #1904,0,2419,
42.962581,0,811,-81.342749,,,,,Griffith & Commissioners Rd W SB - #811,0,921,
42.959851,0,816,-81.34213,,,,,Griffith & Helena Montague Ave SB - #816,0,922,
42.956299,0,817,-81.34119,,,,,Griffith & Norman Ave SB - #817,0,923,
42.952538,0,314,-81.33747,,,,,Byron Baseline & Belvedere EB - #314,0,924,
42.952739,0,315,-81.33537,,,,,Byron Baseline & Brock St. EB - #315,0,925,
42.952929,0,316,-81.333022,,,,,Byron Baseline & Byron Blvd EB - #316,0,926,
42.968111,0,1527,-81.278352,,,,,Ridgewood & Beachwood Ave WB - #1527,0,2148,
42.940752,0,1055,-81.236511,,,,,Jalna & Ernest Ave E EB - #1055,0,1920,
42.925286,0,1056,-81.235316,,,,,Jalna & Ernest Ave S WB - #1056,0,1921,
42.925268,0,1057,-81.234714,,,,,Jalna & Ernest Ave S EB - #1057,0,1922,
42.927868,0,1058,-81.243276,,,,,Jalna & Fairchild N Leg NB - #1058,0,1923,
42.92513,0,1059,-81.241265,,,,,Jalna & Fairchild Cres (S Leg) WB - #1059,0,1924,
42.938372,0,1060,-81.245514,,,,,Jalna & Josselyn  Dr. S Leg NB - #1060,0,1925,
42.940554,0,1061,-81.244017,,,,,Jalna & Josselyn NS SB - #1061,0,1926,
42.938103,0,1062,-81.245772,,,,,Jalna & Josselyn FS SB - #1062,0,1927,
42.926158,0,1063,-81.231418,,,,,Jalna & Meg Dr WB - #1063,0,1928,
42.928458,0,1064,-81.22641,,,,,Jalna & Piers Cr N Leg NB - #1064,0,1929,
43.004968,0,1293,-81.220662,,,,,Oxford & Fleet St EB - #1293,0,832,
43.005337,0,1345,-81.219336,,,,,Oxford & Spittal St EB - #1345,0,833,
43.003347,0,1346,-81.226199,,,,,Oxford & Sterling St EB - #1346,0,830,
43.003786,0,1329,-81.224718,,,,,Oxford & Quebec St EB - #1329,0,831,
43.00738,0,1322,-81.212057,,,,,Oxford & Mornington Ave EB - #1322,0,836,
43.007889,0,1307,-81.210425,,,,,Oxford & Highbury Ave NS EB - #1307,0,837,
42.986876,0,2385,-81.3057,,,,,Beaverbrook & Oakcrossing E Leg WB - #2385,0,3472,
43.006964,0,1289,-81.213768,,,,,Oxford & Empire St EB - #1289,0,835,
43.012141,0,1343,-81.19586,,,,,Oxford & Second St EB - #1343,0,839,
43.021531,0,2394,-81.155978,,,,,Cuddy & Artisans Cres SB N Leg - #2394,0,3478,
43.018061,0,2395,-81.154256,,,,,Cuddy & Page SB - #2395,0,3479,
43.012128,0,996,-81.242232,,,,,Huron & Adelaide St NS 2 WB - #996,0,3,
43.02586,0,1142,-81.281823,,,,,Masonville Terminal & Stop #3 - #1142,0,374_merged_921644,
42.969495,0,796,-81.275946,,,,,Greenwood & Ridgewood Cres NB - #796,0,1729,
42.971894,0,792,-81.241983,,,,,Grand & High St FS 2 WB - #792,0,1726,
42.971973,0,790,-81.240767,,,,,Grand & High St EB - #790,0,1724,
42.972112,0,791,-81.24004,,,,,Grand & High St FS 1 WB - #791,0,1725,
42.971753,0,788,-81.242773,,,,,Grand & Gerrard St EB - #788,0,1722,
43.041634,0,,-81.232485,,,,,Fanshawe & McLean WB - #,0,789,
42.962676,0,2196,-81.288377,,,,,Berkshire & Berkshire Place SB - #2196,0,153,
43.010981,0,2223,-81.200959,,,,,Fanshawe College Stop 2 - #2223,0,61,
43.008198,0,1308,-81.209901,,,,,Oxford & Highbury Ave FS WB - #1308,0,62,
43.000109,0,1261,-81.237837,,,,,Oxford & Adelaide St WB - #1261,0,63,
42.984001,0,1472,-81.24976,,,,,Richmond & Dundas St NS SB - #1472,0,65,
42.965227,0,1541,-81.245179,,,,,Ridout & Emery St SB - #1541,0,66,
42.952254,0,384,-81.233581,,,,,Chiddington & Chiddington Ave SB - #384,0,67,
42.942508,0,,-81.236577,,,,,Southdale & Nixon - #,0,69,
42.994125,0,588,-81.213073,,,,,Dundas & Nightingale Ave EB - #588,0,1589,
43.002758,0,582,-81.183265,,,,,Dundas & Kathleen Ave WB - #582,0,1582,
42.993448,0,583,-81.215446,,,,,Dundas & Kellogg Lane EB - #583,0,1583,
42.944798,0,580,-81.244219,,,,,Dundalk & Hines Cres SB - #580,0,1580,
43.009168,0,581,-81.160049,,,,,Dundas & Industrial Rd WB - #581,0,1581,
42.987404,0,586,-81.236751,,,,,Dundas & Maitland St WB - #586,0,1586,
43.001873,0,587,-81.185862,,,,,Dundas & Manitoba EB - #587,0,1587,
42.989387,0,584,-81.229835,,,,,Dundas & Lyle St EB - #584,0,1584,
42.987275,0,585,-81.237054,,,,,Dundas & Maitland St EB - #585,0,1585,
42.947415,0,1997,-81.29255,,,,,Westmount Mall Stop 1 - #1997,0,159,
42.976791,0,2122,-81.289775,,,,,Wonderland & Riverside Dr NB - #2122,0,1038,
42.97895,0,2108,-81.29008,,,,,Wonderland & Kingsway Ave NB - #2108,0,1039,
42.957808,0,183,-81.278517,,,,,Base Line & Delta Pl SB - #183,0,158,
42.95344,0,2100,-81.290359,,,,,Wonderland & Commissioners Rd NS NB - #2100,0,1032,
42.959046,0,2134,-81.293315,,,,,Wonderland & Teeple Terr. NB - #2134,0,1033,
42.948946,0,2139,-81.289303,,,,,Wonderland & Viscount Rd FS 2 NB - #2139,0,1030,
42.95074,0,2135,-81.289716,,,,,Wonderland & Village Green Ave NB - #2135,0,1031,
42.960797,0,242,-81.282859,,,,,Berkshire & Robin Rd NB - #242,0,1036,
42.964044,0,244,-81.290657,,,,,Berkshire & Springbank NB - #244,0,1037,
42.959616,0,1764,-81.288038,,,,,Teeple & Applewood EB - #1764,0,1034,
42.95949,0,248,-81.286181,,,,,Berkshire & Westmorland EB - #248,0,1035,
42.927687,0,2303,-81.198286,,,,,Wilton Grove & Sise Rd NS WB - #2303,0,630,
43.002464,0,101,-81.156352,,,,,Admiral & Vaubois EB - #101,0,1213,
42.997513,0,99,-81.161871,,,,,Admiral & Kipling - West Leg EB - #99,0,1211,
43.003977,0,104,-81.150998,,,,,Admiral & Veterans Memorial Pkwy WB - #104,0,1216,
43.002581,0,102,-81.15622,,,,,Admiral & Vaubois WB - #102,0,1214,
42.928763,0,2297,-81.185865,,,,,Wilton Grove & Midpark Rd WB - #2297,0,638,
42.956735,0,278,-81.332025,,,,,Boler & Glenrose NB - #278,0,927,
42.991416,0,2207,-81.192435,,,,,Brydges & Cornish St. EB - #2207,0,2416,
42.94568,0,1683,-81.200586,,,,,Southdale & Koru Crt EB - #1683,0,1106,
43.02762,0,393,-81.199787,,,,,Chippewa & Trevor WB - #393,0,1455,
42.944622,0,1689,-81.212057,,,,,Southdale & Millbank Dr W Leg NS - #1689,0,1104,
43.003587,0,423,-81.175186,,,,,Clarke & Whitney FS NB - #423,0,1457,
42.953264,0,389,-81.239981,,,,,Chiddington & Upper Queens St WB - #389,0,1450,
42.934873,0,298,-81.218812,,,,,Bradley & Willow Dr FS 1 EB - #298,0,1100,
42.935783,0,291,-81.213495,,,,,Bradley & Adelaide NS 1 EB - #291,0,1101,
42.953063,0,1415,-81.196476,,,,,Pond Mills & Millridge Rd. NB - #1415,0,1108,
42.951371,0,1417,-81.196403,,,,,Pond Mills & NCL Millridge Rd NB - #1417,0,1109,
42.94692,0,2643,-81.250697,,,,,Ferndale & Homeview EB - #2643,0,3869,
42.964655,0,2664,-81.314941,,,,,Hyde Park & Riverside SB - #2664,0,3868,
42.977398,0,2672,-81.178169,,,,,Montabello & Eldorado SB - #2672,0,3863,
42.980081,0,2673,-81.17982,,,,,Montabello & Tweedsmuir SB - #2673,0,3862,
42.982431,0,2665,-81.181183,,,,,Manitoulin & Tweedsmuir SB - #2665,0,3861,
42.982669,0,2676,-81.187178,,,,,Tweedsmuir & Manitoulin EB - #2676,0,3860,
42.968815,0,2663,-81.316153,,,,,Hyde Park & Hazelden SB - #2663,0,3867,
42.979066,0,2647,-81.169465,,,,,Gore & Firestone NS EB - #2647,0,3866,
42.978112,0,2646,-81.172935,,,,,Gore & Braesyde NS EB - #2646,0,3865,
42.976956,0,2648,-81.177237,,,,,Gore & Valleyview Apartments EB - #2648,0,3864,
43.02051,0,1034,-81.164333,,,,,Industrial & Oxford St NB - #1034,0,1894,
43.015832,0,1035,-81.162017,,,,,Industrial & Page St FS 1 NB - #1035,0,1895,
42.946155,0,575,-81.243894,,,,,Dundalk & Harcroft Cres (N Leg) SB - #575,0,1577,
42.928698,0,1037,-81.226556,,,,,Jalna & Alyne Cr (N Leg) SB - #1037,0,1897,
43.013786,0,1024,-81.236594,,,,,Huron & Wedgewood WB - #1024,0,1890,
42.971742,0,1027,-81.317032,,,,,Hyde Park & Fiddlers Green Rd SB - #1027,0,1891,
42.981119,0,1028,-81.323053,,,,,Hyde Park & Ivanhill Rd NB - #1028,0,1892,
42.997855,0,574,-81.200533,,,,,Dundas & Hale St FS WB - #574,0,1576,
43.043082,0,2704,-81.227354,,,,,Fanshawe & Highbury WB - #2704,0,3917,
43.038304,0,2717,-81.244524,,,,,Trossacks and Fanshawe SB - #2717,0,3916,
43.042841,0,2709,-81.24634,,,,,Grenfell & Trossacks EB - #2709,0,3915,
43.040411,0,2708,-81.248328,,,,,Grenfell & Midale NB - #2708,0,3914,
43.03888,0,2705,-81.249874,,,,,Grenfell & Grenfell Cres NB - #2705,0,3913,
43.03879,0,2707,-81.252709,,,,,Grenfell & Laing EB - #2707,0,3912,
43.038034,0,2706,-81.256354,,,,,Grenfell & Adelaide EB - #2706,0,3911,
43.038484,0,2716,-81.259974,,,,,Phillbrook & Pennybrook EB - #2716,0,3910,
43.033585,0,2710,-81.222315,,,,,1550 Highbury NB - #2710,0,3919,
43.039625,0,2711,-81.22522,,,,,Highbury & Killarney NB - #2711,0,3918,
42.959398,0,216,-81.260128,,,,,Base Line & Wharncliffe Rd WB - #216,0,216,
42.948172,0,163,-81.275288,,,,,Andover & Viscount SB - #163,0,217,
42.945472,0,1686,-81.203992,,,,,Southdale & Millbank Dr E Leg WB - #1686,0,214,
42.977359,0,1546,-81.251468,,,,,Ridout & Horton St SB - #1546,0,215,
42.987717,0,896,-81.199767,,,,,Highbury & Brydges St SB - #896,0,212,
42.978297,0,910,-81.194977,,,,,Highbury & Hamilton Rd SB - #910,0,213,
42.996432,0,901,-81.203754,,,,,Highbury & Dundas St SB - #901,0,210,
42.948217,0,164,-81.275205,,,,,Andover & Viscount FS NB - #164,0,219,
42.992511,0,1262,-81.262967,,,,,Oxford & St. Andrews St EB - #1262,0,957,
43.007234,0,1014,-81.258655,,,,,Huron & Richmond St WB - #1014,0,4,
42.991285,0,2407,-81.307739,,,,,Oakcrossing & Mapleridge N Leg - #2407,0,3489,
42.990626,0,2409,-81.31165,,,,,Oakcrossing Gate & Oakcrossing Rd SB - #2409,0,3488,
42.980882,0,2399,-81.323069,,,,,Hyde Park & Ivanhill RD SB - #2399,0,3481,
42.983117,0,2396,-81.324218,,,,,Hyde Park & Fitzwilliam SB - #2396,0,3480,
42.983037,0,2401,-81.324041,,,,,Hyde Park & Prince Phillip NB - #2401,0,3483,
42.976599,0,2400,-81.320755,,,,,Hyde Park & Oxford NB - #2400,0,3482,
